2021/1/29	"10:57:7"""		-0.55		0.06		61.42		21.25
2021/1/29	"10:57:8"""		-0.55		0.06		43.28		21.26
2021/1/29	"10:57:9"""		-0.55		0.07		53.08		21.26
2021/1/29	"10:57:9"""		-0.55		0.07		63.62		21.26
2021/1/29	"10:57:10"""		-0.55		0.07		40.51		21.26
2021/1/29	"10:57:10"""		-0.55		0.07		59.06		21.26
2021/1/29	"10:57:11"""		-0.55		0.07		58.07		21.26
2021/1/29	"10:57:11"""		-0.55		0.07		77.94		21.26
2021/1/29	"10:57:12"""		-0.55		0.07		39.96		21.26
2021/1/29	"10:57:13"""		-0.55		0.07		85.11		21.25
2021/1/29	"10:57:14"""		-0.55		0.07		85.6		21.25
2021/1/29	"10:57:14"""		-0.55		0.07		86.52		21.27
2021/1/29	"10:57:15"""		-0.55		0.07		65.94		21.26
2021/1/29	"10:57:15"""		-0.55		0.07		71.34		21.26
2021/1/29	"10:57:16"""		-0.55		0.07		55.24		21.25
2021/1/29	"10:57:16"""		-0.55		0.07		59.03		21.25
2021/1/29	"10:57:17"""		-0.55		0.07		56.83		21.27
2021/1/29	"10:57:17"""		-0.55		0.07		68.12		21.26
2021/1/29	"10:57:18"""		-0.55		0.07		67.45		21.26
2021/1/29	"10:57:18"""		-0.55		0.07		74.4		21.27
2021/1/29	"10:57:19"""		-0.55		0.07		62.22		21.26
2021/1/29	"10:57:20"""		-0.55		0.07		86.51		21.28
2021/1/29	"10:57:20"""		-0.55		0.07		64.6		21.28
2021/1/29	"10:57:21"""		-0.55		0.07		71.88		21.26
2021/1/29	"10:57:22"""		-0.55		0.07		63.12		21.28
2021/1/29	"10:57:23"""		-0.55		0.07		59.06		21.26
2021/1/29	"10:57:23"""		-0.55		0.07		75.33		21.28
2021/1/29	"10:57:24"""		-0.55		0.07		54.9		21.27
2021/1/29	"10:57:25"""		-0.55		0.07		70.14		21.26
2021/1/29	"10:57:25"""		-0.55		0.07		83.08		21.28
2021/1/29	"10:57:26"""		-0.55		0.07		56.6		21.28
2021/1/29	"10:57:27"""		-0.55		0.07		68.15		21.28
2021/1/29	"10:57:27"""		-0.55		0.07		43.7		21.27
2021/1/29	"10:57:28"""		-0.55		0.07		58.5		21.27
2021/1/29	"10:57:28"""		-0.55		0.07		72.14		21.28
2021/1/29	"10:57:29"""		-0.55		0.07		63.12		21.27
2021/1/29	"10:57:30"""		-0.55		0.07		47.96		21.27
2021/1/29	"10:57:30"""		-0.55		0.07		72.25		21.27
2021/1/29	"10:57:31"""		-0.55		0.07		51.36		21.27
2021/1/29	"10:57:31"""		-0.55		0.07		62.24		21.28
2021/1/29	"10:57:32"""		-0.55		0.07		58.6		21.28
2021/1/29	"10:57:33"""		-0.55		0.07		38.24		21.27
2021/1/29	"10:57:33"""		-0.55		0.07		53.03		21.27
2021/1/29	"10:57:34"""		-0.55		0.07		59.96		21.26
